participant,rank,size,event,timestamp,duration,data
Neumann,0,1,advance,1715678943335457,348.0,
Neumann,0,1,solver.advance,1715678943335805,123232.0,
Neumann,0,1,advance,1715678943459038,304.0,
Neumann,0,1,solver.advance,1715678943459343,134953.0,
Neumann,0,1,advance,1715678943594298,340.0,
Neumann,0,1,solver.advance,1715678943594638,125517.0,
Neumann,0,1,advance,1715678943720157,324.0,
Neumann,0,1,solver.advance,1715678943720481,143302.0,
Neumann,0,1,advance,1715678943863785,102.0,
Neumann,0,1,solver.advance,1715678943863887,188258.0,
Neumann,0,1,advance,1715678944052147,290.0,
Neumann,0,1,solver.advance,1715678944052437,228457.0,
Neumann,0,1,advance,1715678944280897,88.0,
Neumann,0,1,solver.advance,1715678944280985,151227.0,
Neumann,0,1,advance,1715678944432213,385.0,
Neumann,0,1,solver.advance,1715678944432599,132468.0,
Neumann,0,1,advance,1715678944565069,313.0,
Neumann,0,1,solver.advance,1715678944565383,150468.0,
Neumann,0,1,advance,1715678944715853,90.0,
Neumann,0,1,solver.advance,1715678944715943,134441.0,
Neumann,0,1,advance,1715678944850386,119.0,
Neumann,0,1,solver.advance,1715678944850505,124286.0,
Neumann,0,1,advance,1715678944974793,306.0,
Neumann,0,1,solver.advance,1715678944975100,119725.0,
Neumann,0,1,advance,1715678945094827,301.0,
Neumann,0,1,solver.advance,1715678945095128,118095.0,
Neumann,0,1,advance,1715678945213225,309.0,
Neumann,0,1,solver.advance,1715678945213534,138928.0,
Neumann,0,1,advance,1715678945352465,309.0,
Neumann,0,1,solver.advance,1715678945352774,121132.0,
Neumann,0,1,advance,1715678945473908,306.0,
Neumann,0,1,solver.advance,1715678945474570,120551.0,
Neumann,0,1,advance,1715678945595123,317.0,
Neumann,0,1,solver.advance,1715678945595441,120303.0,
Neumann,0,1,advance,1715678945715746,284.0,
Neumann,0,1,solver.advance,1715678945716031,120132.0,
Neumann,0,1,advance,1715678945836165,314.0,
Neumann,0,1,solver.advance,1715678945836480,120158.0,
Neumann,0,1,advance,1715678945956639,328.0,
Neumann,0,1,solver.advance,1715678945956968,118535.0,
Neumann,0,1,advance,1715678946075505,292.0,
Neumann,0,1,solver.advance,1715678946075798,118644.0,
Neumann,0,1,advance,1715678946194444,318.0,
Neumann,0,1,solver.advance,1715678946194763,144509.0,
Neumann,0,1,advance,1715678946339274,310.0,
Neumann,0,1,solver.advance,1715678946339584,137182.0,
Neumann,0,1,advance,1715678946476768,287.0,
Neumann,0,1,solver.advance,1715678946477056,118065.0,
Neumann,0,1,advance,1715678946595123,310.0,
Neumann,0,1,solver.advance,1715678946595433,153789.0,
Neumann,0,1,advance,1715678946749224,294.0,
Neumann,0,1,solver.advance,1715678946749518,120726.0,
Neumann,0,1,advance,1715678946870245,90.0,
Neumann,0,1,solver.advance,1715678946870335,117948.0,
Neumann,0,1,advance,1715678946988285,132.0,
Neumann,0,1,solver.advance,1715678946988418,119812.0,
Neumann,0,1,advance,1715678947108232,687.0,
Neumann,0,1,solver.advance,1715678947108919,149698.0,
Neumann,0,1,advance,1715678947258619,297.0,
Neumann,0,1,solver.advance,1715678947258916,122656.0,
Neumann,0,1,advance,1715678947381574,406.0,
Neumann,0,1,solver.advance,1715678947381980,123474.0,
Neumann,0,1,advance,1715678947505456,311.0,
Neumann,0,1,solver.advance,1715678947505768,118744.0,
Neumann,0,1,advance,1715678947624514,305.0,
Neumann,0,1,solver.advance,1715678947624819,125437.0,
Neumann,0,1,advance,1715678947750258,249.0,
Neumann,0,1,solver.advance,1715678947750507,120133.0,
Neumann,0,1,advance,1715678947870642,278.0,
Neumann,0,1,solver.advance,1715678947870920,119022.0,
Neumann,0,1,advance,1715678947989944,311.0,
Neumann,0,1,solver.advance,1715678947990255,121913.0,
Neumann,0,1,advance,1715678948112170,328.0,
Neumann,0,1,solver.advance,1715678948112499,156304.0,
Neumann,0,1,advance,1715678948268804,92.0,
Neumann,0,1,solver.advance,1715678948268896,113630.0,
Neumann,0,1,advance,1715678948382528,350.0,
Neumann,0,1,solver.advance,1715678948382879,118214.0,
Neumann,0,1,advance,1715678948501095,329.0,
Neumann,0,1,solver.advance,1715678948501425,119831.0,
Neumann,0,1,advance,1715678948621258,342.0,
Neumann,0,1,solver.advance,1715678948621600,121352.0,
Neumann,0,1,advance,1715678948743007,355.0,
Neumann,0,1,solver.advance,1715678948743363,134415.0,
Neumann,0,1,advance,1715678948877781,297.0,
Neumann,0,1,solver.advance,1715678948878079,118362.0,
Neumann,0,1,advance,1715678948996443,319.0,
Neumann,0,1,solver.advance,1715678948996762,122855.0,
Neumann,0,1,advance,1715678949119619,310.0,
Neumann,0,1,solver.advance,1715678949119930,180638.0,
Neumann,0,1,advance,1715678949300570,91.0,
Neumann,0,1,solver.advance,1715678949300661,116779.0,
Neumann,0,1,advance,1715678949417442,112.0,
Neumann,0,1,solver.advance,1715678949417554,117928.0,
Neumann,0,1,advance,1715678949535484,357.0,
Neumann,0,1,solver.advance,1715678949535842,118612.0,
Neumann,0,1,advance,1715678949654456,271.0,
Neumann,0,1,solver.advance,1715678949654727,130008.0,
Neumann,0,1,advance,1715678949784737,326.0,
Neumann,0,1,solver.advance,1715678949785063,118915.0,
Neumann,0,1,advance,1715678949903980,307.0,
Neumann,0,1,solver.advance,1715678949904287,117400.0,
Neumann,0,1,advance,1715678950021689,329.0,
Neumann,0,1,solver.advance,1715678950022018,121883.0,
Neumann,0,1,advance,1715678950143903,304.0,
Neumann,0,1,solver.advance,1715678950144208,141044.0,
Neumann,0,1,advance,1715678950285254,314.0,
Neumann,0,1,solver.advance,1715678950285568,121766.0,
Neumann,0,1,advance,1715678950407336,386.0,
Neumann,0,1,solver.advance,1715678950407723,211883.0,
Neumann,0,1,advance,1715678950619608,94.0,
Neumann,0,1,solver.advance,1715678950619702,159785.0,
Neumann,0,1,advance,1715678950779489,90.0,
Neumann,0,1,solver.advance,1715678950779579,153975.0,
Neumann,0,1,advance,1715678950933556,91.0,
Neumann,0,1,solver.advance,1715678950933647,127948.0,
Neumann,0,1,advance,1715678951061597,124.0,
Neumann,0,1,solver.advance,1715678951061722,203967.0,
Neumann,0,1,advance,1715678951265691,127.0,
Neumann,0,1,solver.advance,1715678951265818,142737.0,
Neumann,0,1,advance,1715678951408557,340.0,
Neumann,0,1,solver.advance,1715678951408898,119751.0,
Neumann,0,1,advance,1715678951528651,324.0,
Neumann,0,1,solver.advance,1715678951528975,147173.0,
Neumann,0,1,advance,1715678951676150,297.0,
Neumann,0,1,solver.advance,1715678951676448,135887.0,
Neumann,0,1,advance,1715678951812336,344.0,
Neumann,0,1,solver.advance,1715678951812680,121601.0,
Neumann,0,1,advance,1715678951934283,309.0,
Neumann,0,1,solver.advance,1715678951934592,120712.0,
Neumann,0,1,advance,1715678952055306,257.0,
Neumann,0,1,solver.advance,1715678952055564,139166.0,
Neumann,0,1,advance,1715678952194732,345.0,
Neumann,0,1,solver.advance,1715678952195421,140025.0,
Neumann,0,1,advance,1715678952335448,92.0,
Neumann,0,1,solver.advance,1715678952335540,127919.0,
Neumann,0,1,advance,1715678952463462,298.0,
Neumann,0,1,solver.advance,1715678952463760,120225.0,
Neumann,0,1,advance,1715678952583987,321.0,
Neumann,0,1,solver.advance,1715678952584308,122698.0,
Neumann,0,1,advance,1715678952707008,89.0,
Neumann,0,1,solver.advance,1715678952707097,131887.0,
Neumann,0,1,advance,1715678952838986,310.0,
Neumann,0,1,solver.advance,1715678952839296,117855.0,
Neumann,0,1,advance,1715678952957152,321.0,
Neumann,0,1,solver.advance,1715678952957474,122295.0,
Neumann,0,1,advance,1715678953079772,311.0,
Neumann,0,1,solver.advance,1715678953080084,116961.0,
Neumann,0,1,advance,1715678953197047,310.0,
Neumann,0,1,solver.advance,1715678953197358,144420.0,
Neumann,0,1,advance,1715678953341780,341.0,
Neumann,0,1,solver.advance,1715678953342121,122537.0,
Neumann,0,1,advance,1715678953464660,309.0,
Neumann,0,1,solver.advance,1715678953464969,122705.0,
Neumann,0,1,advance,1715678953587676,316.0,
Neumann,0,1,solver.advance,1715678953587992,130269.0,
Neumann,0,1,advance,1715678953718263,329.0,
Neumann,0,1,solver.advance,1715678953718592,120396.0,
Neumann,0,1,advance,1715678953838990,700.0,
Neumann,0,1,solver.advance,1715678953839690,120351.0,
Neumann,0,1,advance,1715678953960043,311.0,
Neumann,0,1,solver.advance,1715678953960354,119253.0,
Neumann,0,1,advance,1715678954079609,292.0,
Neumann,0,1,solver.advance,1715678954079902,120473.0,
Neumann,0,1,advance,1715678954200377,308.0,
Neumann,0,1,solver.advance,1715678954200685,155778.0,
Neumann,0,1,advance,1715678954356465,343.0,
Neumann,0,1,solver.advance,1715678954356808,119358.0,
Neumann,0,1,advance,1715678954476168,288.0,
Neumann,0,1,solver.advance,1715678954476456,119372.0,
Neumann,0,1,advance,1715678954595829,317.0,
Neumann,0,1,solver.advance,1715678954596147,120030.0,
Neumann,0,1,advance,1715678954716179,319.0,
Neumann,0,1,solver.advance,1715678954716498,118849.0,
Neumann,0,1,advance,1715678954835349,318.0,
Neumann,0,1,solver.advance,1715678954835668,119387.0,
Neumann,0,1,advance,1715678954955057,392.0,
Neumann,0,1,solver.advance,1715678954955450,119521.0,
Neumann,0,1,advance,1715678955074973,290.0,
Neumann,0,1,solver.advance,1715678955075263,119510.0,
Neumann,0,1,advance,1715678955194775,328.0,
Neumann,0,1,solver.advance,1715678955195103,136304.0,
Neumann,0,1,advance,1715678955331409,330.0,
Neumann,0,1,solver.advance,1715678955331739,127131.0,
Neumann,0,1,advance,1715678955459248,258.0,
Neumann,0,1,solver.advance,1715678955459506,119266.0,
Neumann,0,1,advance,1715678955578775,320.0,
Neumann,0,1,solver.advance,1715678955579095,120247.0,
Neumann,0,1,advance,1715678955699344,302.0,
Neumann,0,1,solver.advance,1715678955699646,118335.0,
Neumann,0,1,advance,1715678955817983,319.0,
Neumann,0,1,solver.advance,1715678955818302,119048.0,
Neumann,0,1,advance,1715678955937352,318.0,
Neumann,0,1,solver.advance,1715678955937671,127397.0,
Neumann,0,1,advance,1715678956065070,294.0,
Neumann,0,1,solver.advance,1715678956065364,118515.0,
Neumann,0,1,advance,1715678956183881,310.0,
Neumann,0,1,solver.advance,1715678956184191,145339.0,
Neumann,0,1,advance,1715678956329533,323.0,
Neumann,0,1,solver.advance,1715678956329857,118617.0,
Neumann,0,1,advance,1715678956448476,383.0,
Neumann,0,1,solver.advance,1715678956448859,118897.0,
Neumann,0,1,advance,1715678956567758,321.0,
Neumann,0,1,solver.advance,1715678956568079,120460.0,
Neumann,0,1,advance,1715678956688541,301.0,
Neumann,0,1,solver.advance,1715678956688843,151895.0,
Neumann,0,1,advance,1715678956840740,91.0,
Neumann,0,1,solver.advance,1715678956840831,119200.0,
Neumann,0,1,advance,1715678956960033,340.0,
Neumann,0,1,solver.advance,1715678956960373,119418.0,
Neumann,0,1,advance,1715678957079793,270.0,
Neumann,0,1,solver.advance,1715678957080063,118616.0,
Neumann,0,1,advance,1715678957198681,323.0,
Neumann,0,1,solver.advance,1715678957199005,140632.0,
Neumann,0,1,advance,1715678957339639,323.0,
Neumann,0,1,solver.advance,1715678957339963,118438.0,
Neumann,0,1,advance,1715678957458403,361.0,
Neumann,0,1,solver.advance,1715678957458765,118598.0,
Neumann,0,1,advance,1715678957577365,140.0,
Neumann,0,1,solver.advance,1715678957577505,156307.0,
Neumann,0,1,advance,1715678957733814,137.0,
Neumann,0,1,solver.advance,1715678957733951,127078.0,
Neumann,0,1,advance,1715678957861031,316.0,
Neumann,0,1,solver.advance,1715678957861347,120055.0,
Neumann,0,1,advance,1715678957981404,332.0,
Neumann,0,1,solver.advance,1715678957981736,118689.0,
Neumann,0,1,advance,1715678958100427,344.0,
Neumann,0,1,solver.advance,1715678958100771,118119.0,
Neumann,0,1,advance,1715678958218892,398.0,
Neumann,0,1,solver.advance,1715678958219291,127706.0,
Neumann,0,1,advance,1715678958346999,423.0,
Neumann,0,1,solver.advance,1715678958347422,124653.0,
Neumann,0,1,advance,1715678958472077,276.0,
Neumann,0,1,solver.advance,1715678958472353,118589.0,
Neumann,0,1,advance,1715678958590944,331.0,
Neumann,0,1,solver.advance,1715678958591652,120723.0,
Neumann,0,1,advance,1715678958712377,90.0,
Neumann,0,1,solver.advance,1715678958712468,118326.0,
Neumann,0,1,advance,1715678958830796,329.0,
Neumann,0,1,solver.advance,1715678958831126,119997.0,
Neumann,0,1,advance,1715678958951125,319.0,
Neumann,0,1,solver.advance,1715678958951444,121515.0,
Neumann,0,1,advance,1715678959072961,274.0,
Neumann,0,1,solver.advance,1715678959073235,119598.0,
Neumann,0,1,advance,1715678959192835,330.0,
Neumann,0,1,solver.advance,1715678959193166,136889.0,
Neumann,0,1,advance,1715678959330057,338.0,
Neumann,0,1,solver.advance,1715678959330396,120576.0,
Neumann,0,1,advance,1715678959450974,310.0,
Neumann,0,1,solver.advance,1715678959451285,118212.0,
Neumann,0,1,advance,1715678959569499,329.0,
Neumann,0,1,solver.advance,1715678959569828,121078.0,
Neumann,0,1,advance,1715678959690908,281.0,
Neumann,0,1,solver.advance,1715678959691190,120229.0,
Neumann,0,1,advance,1715678959811421,325.0,
Neumann,0,1,solver.advance,1715678959811746,119351.0,
Neumann,0,1,advance,1715678959931099,320.0,
Neumann,0,1,solver.advance,1715678959931419,118195.0,
Neumann,0,1,advance,1715678960049616,319.0,
Neumann,0,1,solver.advance,1715678960049935,119339.0,
Neumann,0,1,advance,1715678960169275,689.0,
Neumann,0,1,solver.advance,1715678960169964,122508.0,
Neumann,0,1,advance,1715678960292474,307.0,
Neumann,0,1,solver.advance,1715678960292781,118297.0,
Neumann,0,1,advance,1715678960411080,350.0,
Neumann,0,1,solver.advance,1715678960411431,119194.0,
Neumann,0,1,advance,1715678960530627,319.0,
Neumann,0,1,solver.advance,1715678960530947,117893.0,
Neumann,0,1,advance,1715678960648842,314.0,
Neumann,0,1,solver.advance,1715678960649157,119770.0,
Neumann,0,1,advance,1715678960768929,325.0,
Neumann,0,1,solver.advance,1715678960769254,130120.0,
Neumann,0,1,advance,1715678960899376,314.0,
Neumann,0,1,solver.advance,1715678960899690,118018.0,
Neumann,0,1,advance,1715678961017710,323.0,
Neumann,0,1,solver.advance,1715678961018033,118381.0,
Neumann,0,1,advance,1715678961136416,320.0,
Neumann,0,1,solver.advance,1715678961136737,137028.0,
Neumann,0,1,advance,1715678961273767,271.0,
Neumann,0,1,solver.advance,1715678961274039,117816.0,
Neumann,0,1,advance,1715678961391857,329.0,
Neumann,0,1,solver.advance,1715678961392186,131543.0,
Neumann,0,1,advance,1715678961523731,132.0,
Neumann,0,1,solver.advance,1715678961523864,117626.0,
Neumann,0,1,advance,1715678961641492,137.0,
Neumann,0,1,solver.advance,1715678961641629,134190.0,
Neumann,0,1,advance,1715678961775881,474.0,
Neumann,0,1,solver.advance,1715678961776356,117983.0,
Neumann,0,1,advance,1715678961894341,124.0,
Neumann,0,1,solver.advance,1715678961894465,116701.0,
Neumann,0,1,advance,1715678962011168,133.0,
Neumann,0,1,solver.advance,1715678962011302,127856.0,
Neumann,0,1,advance,1715678962139160,318.0,
Neumann,0,1,solver.advance,1715678962139479,141602.0,
Neumann,0,1,advance,1715678962281083,299.0,
Neumann,0,1,solver.advance,1715678962281382,117878.0,
Neumann,0,1,advance,1715678962399262,315.0,
Neumann,0,1,solver.advance,1715678962399577,118138.0,
Neumann,0,1,advance,1715678962517717,339.0,
Neumann,0,1,solver.advance,1715678962518056,117612.0,
Neumann,0,1,advance,1715678962635670,336.0,
Neumann,0,1,solver.advance,1715678962636006,125156.0,
Neumann,0,1,advance,1715678962761164,106.0,
Neumann,0,1,solver.advance,1715678962761270,120294.0,
Neumann,0,1,advance,1715678962881566,284.0,
Neumann,0,1,solver.advance,1715678962881851,117557.0,
Neumann,0,1,advance,1715678962999411,325.0,
Neumann,0,1,solver.advance,1715678962999736,119649.0,
Neumann,0,1,advance,1715678963119387,313.0,
Neumann,0,1,solver.advance,1715678963119700,149826.0,
Neumann,0,1,advance,1715678963269528,266.0,
Neumann,0,1,solver.advance,1715678963269795,118885.0,
Neumann,0,1,advance,1715678963388682,344.0,
Neumann,0,1,solver.advance,1715678963389027,119774.0,
Neumann,0,1,advance,1715678963508803,300.0,
Neumann,0,1,solver.advance,1715678963509103,117807.0,
Neumann,0,1,advance,1715678963626912,318.0,
Neumann,0,1,solver.advance,1715678963627230,120055.0,
Neumann,0,1,advance,1715678963747288,326.0,
Neumann,0,1,solver.advance,1715678963747614,124349.0,
Neumann,0,1,advance,1715678963871965,266.0,
Neumann,0,1,solver.advance,1715678963872231,118412.0,
Neumann,0,1,advance,1715678963990645,324.0,
Neumann,0,1,solver.advance,1715678963990969,118327.0,
Neumann,0,1,advance,1715678964109298,308.0,
Neumann,0,1,solver.advance,1715678964109606,171178.0,
Neumann,0,1,advance,1715678964280786,89.0,
Neumann,0,1,solver.advance,1715678964280876,117178.0,
Neumann,0,1,advance,1715678964398056,135.0,
Neumann,0,1,solver.advance,1715678964398191,125318.0,
Neumann,0,1,advance,1715678964523511,333.0,
Neumann,0,1,solver.advance,1715678964523844,118465.0,
Neumann,0,1,advance,1715678964642311,335.0,
Neumann,0,1,solver.advance,1715678964642647,121420.0,
Neumann,0,1,advance,1715678964764069,323.0,
Neumann,0,1,solver.advance,1715678964764392,118738.0,
Neumann,0,1,advance,1715678964883132,124.0,
Neumann,0,1,solver.advance,1715678964883809,117546.0,
Neumann,0,1,advance,1715678965001358,303.0,
Neumann,0,1,solver.advance,1715678965001661,127662.0,
Neumann,0,1,advance,1715678965129325,316.0,
Neumann,0,1,solver.advance,1715678965129641,142434.0,
Neumann,0,1,advance,1715678965272077,276.0,
Neumann,0,1,solver.advance,1715678965272353,117692.0,
Neumann,0,1,advance,1715678965390047,307.0,
Neumann,0,1,solver.advance,1715678965390355,124012.0,
Neumann,0,1,advance,1715678965514369,92.0,
Neumann,0,1,solver.advance,1715678965514461,116543.0,
Neumann,0,1,advance,1715678965631006,347.0,
Neumann,0,1,solver.advance,1715678965631354,122000.0,
Neumann,0,1,advance,1715678965753356,319.0,
Neumann,0,1,solver.advance,1715678965753675,150061.0,
Neumann,0,1,advance,1715678965903738,307.0,
Neumann,0,1,solver.advance,1715678965904045,118228.0,
Neumann,0,1,advance,1715678966022275,316.0,
Neumann,0,1,solver.advance,1715678966022592,118007.0,
Neumann,0,1,advance,1715678966140601,312.0,
Neumann,0,1,solver.advance,1715678966140914,140688.0,
Neumann,0,1,advance,1715678966281604,296.0,
Neumann,0,1,solver.advance,1715678966281900,117281.0,
Neumann,0,1,advance,1715678966399183,320.0,
Neumann,0,1,solver.advance,1715678966399503,121189.0,
Neumann,0,1,advance,1715678966520694,678.0,
Neumann,0,1,solver.advance,1715678966521373,118381.0,
Neumann,0,1,advance,1715678966639756,303.0,
Neumann,0,1,solver.advance,1715678966640059,134302.0,
Neumann,0,1,advance,1715678966774363,91.0,
Neumann,0,1,solver.advance,1715678966774454,144996.0,
Neumann,0,1,advance,1715678966919452,320.0,
Neumann,0,1,solver.advance,1715678966919772,118183.0,
Neumann,0,1,advance,1715678967037957,311.0,
Neumann,0,1,solver.advance,1715678967038268,118637.0,
Neumann,0,1,advance,1715678967156907,333.0,
Neumann,0,1,solver.advance,1715678967157240,132111.0,
Neumann,0,1,advance,1715678967289353,302.0,
Neumann,0,1,solver.advance,1715678967289655,117048.0,
Neumann,0,1,advance,1715678967406705,334.0,
Neumann,0,1,solver.advance,1715678967407039,126393.0,
Neumann,0,1,advance,1715678967533434,332.0,
Neumann,0,1,solver.advance,1715678967533766,117774.0,
Neumann,0,1,advance,1715678967651542,345.0,
Neumann,0,1,solver.advance,1715678967651887,119391.0,
Neumann,0,1,advance,1715678967771280,284.0,
Neumann,0,1,solver.advance,1715678967771564,120436.0,
Neumann,0,1,advance,1715678967892002,295.0,
Neumann,0,1,solver.advance,1715678967892297,118148.0,
Neumann,0,1,advance,1715678968010447,308.0,
Neumann,0,1,solver.advance,1715678968010756,119650.0,
Neumann,0,1,advance,1715678968130794,298.0,
Neumann,0,1,solver.advance,1715678968131092,187469.0,
Neumann,0,1,advance,1715678968318563,89.0,
Neumann,0,1,solver.advance,1715678968318652,117207.0,
Neumann,0,1,advance,1715678968435862,137.0,
Neumann,0,1,solver.advance,1715678968435999,118945.0,
Neumann,0,1,advance,1715678968554946,321.0,
Neumann,0,1,solver.advance,1715678968555267,124289.0,
Neumann,0,1,advance,1715678968679558,281.0,
Neumann,0,1,solver.advance,1715678968679839,122717.0,
Neumann,0,1,advance,1715678968802558,93.0,
Neumann,0,1,solver.advance,1715678968802652,120407.0,
Neumann,0,1,advance,1715678968923061,309.0,
Neumann,0,1,solver.advance,1715678968923370,118142.0,
Neumann,0,1,advance,1715678969041514,322.0,
Neumann,0,1,solver.advance,1715678969041836,120893.0,
Neumann,0,1,advance,1715678969162731,330.0,
Neumann,0,1,solver.advance,1715678969163061,127977.0,
Neumann,0,1,advance,1715678969291040,284.0,
Neumann,0,1,solver.advance,1715678969291324,118401.0,
Neumann,0,1,advance,1715678969409727,320.0,
Neumann,0,1,solver.advance,1715678969410047,118062.0,
Neumann,0,1,advance,1715678969528111,343.0,
Neumann,0,1,solver.advance,1715678969528454,129300.0,
Neumann,0,1,advance,1715678969657756,309.0,
Neumann,0,1,solver.advance,1715678969658065,121762.0,
Neumann,0,1,advance,1715678969779829,309.0,
Neumann,0,1,solver.advance,1715678969780138,123964.0,
Neumann,0,1,advance,1715678969904104,297.0,
Neumann,0,1,solver.advance,1715678969904402,118962.0,
Neumann,0,1,advance,1715678970023365,308.0,
Neumann,0,1,solver.advance,1715678970023673,118857.0,
Neumann,0,1,advance,1715678970142532,310.0,
Neumann,0,1,solver.advance,1715678970142842,145680.0,
Neumann,0,1,advance,1715678970288524,272.0,
Neumann,0,1,solver.advance,1715678970288796,118611.0,
Neumann,0,1,advance,1715678970407408,321.0,
Neumann,0,1,solver.advance,1715678970407730,124202.0,
Neumann,0,1,advance,1715678970531934,296.0,
Neumann,0,1,solver.advance,1715678970532230,118872.0,
Neumann,0,1,advance,1715678970651104,334.0,
Neumann,0,1,solver.advance,1715678970651438,119956.0,
Neumann,0,1,advance,1715678970771396,325.0,
Neumann,0,1,solver.advance,1715678970771721,118564.0,
Neumann,0,1,advance,1715678970890287,273.0,
Neumann,0,1,solver.advance,1715678970890560,119345.0,
Neumann,0,1,advance,1715678971009907,316.0,
Neumann,0,1,solver.advance,1715678971010223,121515.0,
Neumann,0,1,advance,1715678971131739,306.0,
Neumann,0,1,solver.advance,1715678971132046,142876.0,
Neumann,0,1,advance,1715678971274924,265.0,
Neumann,0,1,solver.advance,1715678971275623,118419.0,
Neumann,0,1,advance,1715678971394044,310.0,
Neumann,0,1,solver.advance,1715678971394354,118447.0,
Neumann,0,1,advance,1715678971512803,288.0,
Neumann,0,1,solver.advance,1715678971513091,119714.0,
Neumann,0,1,advance,1715678971632807,304.0,
Neumann,0,1,solver.advance,1715678971633111,141803.0,
Neumann,0,1,advance,1715678971774916,311.0,
Neumann,0,1,solver.advance,1715678971775227,124913.0,
Neumann,0,1,advance,1715678971900142,288.0,
Neumann,0,1,solver.advance,1715678971900430,117773.0,
Neumann,0,1,advance,1715678972018205,321.0,
Neumann,0,1,solver.advance,1715678972018526,119240.0,
Neumann,0,1,advance,1715678972137769,337.0,
Neumann,0,1,solver.advance,1715678972138106,136833.0,
Neumann,0,1,advance,1715678972274941,301.0,
Neumann,0,1,solver.advance,1715678972275243,118197.0,
Neumann,0,1,advance,1715678972393442,344.0,
Neumann,0,1,solver.advance,1715678972393786,119850.0,
Neumann,0,1,advance,1715678972513637,311.0,
Neumann,0,1,solver.advance,1715678972513948,119856.0,
Neumann,0,1,advance,1715678972633806,345.0,
Neumann,0,1,solver.advance,1715678972634152,125069.0,
Neumann,0,1,advance,1715678972759223,251.0,
Neumann,0,1,solver.advance,1715678972759474,120588.0,
Neumann,0,1,advance,1715678972880064,627.0,
Neumann,0,1,solver.advance,1715678972880692,119232.0,
Neumann,0,1,advance,1715678972999926,301.0,
Neumann,0,1,solver.advance,1715678973000228,121129.0,
Neumann,0,1,advance,1715678973121359,302.0,
Neumann,0,1,solver.advance,1715678973121662,148880.0,
Neumann,0,1,advance,1715678973270544,301.0,
Neumann,0,1,solver.advance,1715678973270845,117618.0,
Neumann,0,1,advance,1715678973388464,310.0,
Neumann,0,1,solver.advance,1715678973388774,131550.0,
Neumann,0,1,advance,1715678973520326,313.0,
Neumann,0,1,solver.advance,1715678973520640,118610.0,
Neumann,0,1,advance,1715678973639252,326.0,
Neumann,0,1,solver.advance,1715678973639579,119570.0,
Neumann,0,1,advance,1715678973759151,314.0,
Neumann,0,1,solver.advance,1715678973759466,120376.0,
Neumann,0,1,advance,1715678973879844,267.0,
Neumann,0,1,solver.advance,1715678973880111,118915.0,
Neumann,0,1,advance,1715678973999029,306.0,
Neumann,0,1,solver.advance,1715678973999335,128419.0,
Neumann,0,1,advance,1715678974127756,306.0,
Neumann,0,1,solver.advance,1715678974128063,147474.0,
Neumann,0,1,advance,1715678974275539,320.0,
Neumann,0,1,solver.advance,1715678974275860,118964.0,
Neumann,0,1,advance,1715678974394826,305.0,
Neumann,0,1,solver.advance,1715678974395131,119591.0,
Neumann,0,1,advance,1715678974515094,277.0,
Neumann,0,1,solver.advance,1715678974515371,123233.0,
Neumann,0,1,advance,1715678974638606,326.0,
Neumann,0,1,solver.advance,1715678974638933,126382.0,
Neumann,0,1,advance,1715678974765317,319.0,
Neumann,0,1,solver.advance,1715678974765637,119610.0,
Neumann,0,1,advance,1715678974885249,267.0,
Neumann,0,1,solver.advance,1715678974885517,118096.0,
Neumann,0,1,advance,1715678975003615,340.0,
Neumann,0,1,solver.advance,1715678975003955,120894.0,
Neumann,0,1,advance,1715678975124851,308.0,
Neumann,0,1,solver.advance,1715678975125159,150236.0,
Neumann,0,1,advance,1715678975275397,252.0,
Neumann,0,1,solver.advance,1715678975275649,119010.0,
Neumann,0,1,advance,1715678975394661,331.0,
Neumann,0,1,solver.advance,1715678975394993,122690.0,
Neumann,0,1,advance,1715678975517685,91.0,
Neumann,0,1,solver.advance,1715678975517776,117522.0,
Neumann,0,1,advance,1715678975635299,322.0,
Neumann,0,1,solver.advance,1715678975635621,118918.0,
Neumann,0,1,advance,1715678975754541,327.0,
Neumann,0,1,solver.advance,1715678975754869,127241.0,
Neumann,0,1,advance,1715678975882112,271.0,
Neumann,0,1,solver.advance,1715678975882383,117665.0,
Neumann,0,1,advance,1715678976000050,319.0,
Neumann,0,1,solver.advance,1715678976000369,120401.0,
Neumann,0,1,advance,1715678976120772,295.0,
Neumann,0,1,solver.advance,1715678976121067,149524.0,
Neumann,0,1,advance,1715678976270593,277.0,
Neumann,0,1,solver.advance,1715678976270870,122215.0,
Neumann,0,1,advance,1715678976393087,318.0,
Neumann,0,1,solver.advance,1715678976393405,128227.0,
Neumann,0,1,advance,1715678976521634,304.0,
Neumann,0,1,solver.advance,1715678976521939,121325.0,
Neumann,0,1,advance,1715678976643265,321.0,
Neumann,0,1,solver.advance,1715678976643586,128178.0,
Neumann,0,1,advance,1715678976771766,90.0,
Neumann,0,1,solver.advance,1715678976771857,119297.0,
Neumann,0,1,advance,1715678976891156,288.0,
Neumann,0,1,solver.advance,1715678976891444,118235.0,
Neumann,0,1,advance,1715678977009681,318.0,
Neumann,0,1,solver.advance,1715678977009999,120160.0,
Neumann,0,1,advance,1715678977130161,341.0,
Neumann,0,1,solver.advance,1715678977130502,138917.0,
Neumann,0,1,advance,1715678977269421,329.0,
Neumann,0,1,solver.advance,1715678977269751,119592.0,
Neumann,0,1,advance,1715678977389345,334.0,
